PF189976,admin,"창립10주년기념, 대한민국 전통춤 문화제",2022-05-06,2022-05-07,국립국악원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF189976_220502_151925.jpg,무용,서울
PF189980,admin,"DSAC 아트 페스티벌, 달서 국악",2022-05-13,2022-05-14,달서아트센터 (구. 웃는얼굴아트센터),http://www.kopis.or.kr/upload/pfmPoster/PF_PF189980_220425_101436.jpg,한국음악(국악),서울
PF190022,admin,서울파크 뮤직페스티벌,2022-06-25,2022-06-26,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190022_220425_123259.gif,대중음악,서울
PF190032,admin,"PAPA페스티벌, OMG(Opera Musical Gala Concert)",2022-04-30,2022-04-30,솔가람아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190032_220503_093718.png,서양음악(클래식),서울
PF190047,admin,"제3회 별별페스티벌, 양파의 꿈 & 무니의 문",2022-05-04,2022-05-04,별별극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190047_220425_140754.png,연극,서울
PF190057,admin,제14회 서울재즈페스티벌,2022-05-27,2022-05-29,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190057_220426_095805.gif,대중음악,서울
PF190067,admin,"제3회 별별 페스티벌, 우석훈 코미디 단편선",2022-05-11,2022-05-11,별별극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190067_220426_102914.jpg,연극,서울
PF190116,admin,"제4회 서울 탭댄스 페스티벌, Challenge & Harmony",2022-06-19,2022-06-19,마포아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190116_220427_101254.gif,대중무용,서울
PF190118,admin,"제4회 서울 탭댄스 페스티벌, The Color of Us",2022-06-16,2022-06-16,마포아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190118_220427_101547.gif,대중무용,서울
PF190119,admin,"제4회 서울 탭댄스 페스티벌, 볼륨을 높여요",2022-06-15,2022-06-15,마포아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190119_220427_101915.gif,대중무용,서울
PF190121,admin,"제4회 서울 탭댄스 페스티벌, 서울 탭댄스 콩쿠르",2022-06-18,2022-06-18,마포아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190121_220427_102309.gif,대중무용,서울
PF190131,admin,제22회 서울국제즉흥춤축제 개막공연,2022-05-24,2022-05-24,남산골한옥마을,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190131_220427_104428.jpg,무용,서울
PF190134,admin,제22회 서울국제즉흥춤축제,2022-05-25,2022-05-29,대학로예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190134_220427_104622.jpg,무용,서울
PF190250,admin,"대한민국 오페라페스티벌, 요리사 랄프의 꿈",2022-06-03,2022-06-05,예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190250_220429_100307.gif,서양음악(클래식),서울
PF190259,admin,"제8회 무죽페스티벌, 얼음땡",2022-05-11,2022-05-22,극장 동국,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190259_220429_102501.jpg,연극,서울
PF190260,admin,"대구세계가스총회 기념 대구 가곡제, Korean Art Song Festival (5.24)",2022-05-24,2022-05-24,어울아트센터(구. 대구북구문예회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF190260_220510_143410.jpg,서양음악(클래식),서울
PF190262,admin,"대구세계가스총회 기념 대구 가곡제, Korean Art Song Festival (5.19)",2022-05-19,2022-05-19,대구콘서트하우스,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190262_220510_143332.jpg,서양음악(클래식),서울
PF190331,admin,제이림 슈퍼노바 페스티벌,2022-07-02,2022-07-03,잠실종합운동장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190331_220502_101245.jpg,대중음악,서울
PF190470,admin,"MODAFE, Pre-Festival: MODAFE Special Collection",2022-05-22,2022-05-22,강동아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190470_220503_110452.gif,무용,서울
PF190471,admin,"MODAFE, Pre-Festival: Center Stage of KOREA #1",2022-05-13,2022-05-13,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190471_220503_111428.jpg,무용,서울
PF190473,admin,"MODAFE, Pre-Festival: Center Stage of KOREA #2",2022-05-15,2022-05-15,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190473_220503_112315.jpg,무용,서울
PF190477,admin,"제12회 대한민국발레축제, 와이즈발레단: VITA",2022-06-18,2022-06-19,예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190477_220504_095333.gif,무용,서울
PF190494,admin,"PAPA페스티벌, 해금살롱",2022-05-07,2022-05-07,문산행복센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190494_220504_102534.jpg,한국음악(국악),서울
PF190501,admin,페스티벌 나다,2022-05-21,2022-05-22,서울생활문화센터 서교,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190501_220504_103639.jpg,대중음악,서울
PF190523,admin,제2회 광명 랄랄라 페스티벌,2022-05-14,2022-05-14,라까사호텔 [광명],http://www.kopis.or.kr/upload/pfmPoster/PF_PF190523_220504_112316.gif,서양음악(클래식),서울
PF190551,admin,디에어하우스,2022-06-10,2022-06-12,예술인마을부지,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190551_220504_132401.gif,대중음악,서울
PF190564,admin,"제19회 평창대관령음악제, 트리오 반더러",2022-07-14,2022-07-14,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190564_220506_092813.gif,서양음악(클래식),서울
PF190565,admin,"제19회 평창대관령음악제, 카리사 추, 윤이상국제음악콩쿠르 우승자 리사이틀",2022-07-03,2022-07-03,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190565_220506_093008.gif,서양음악(클래식),서울
PF190566,admin,"제19회 평창대관령음악제, 알렉산더 멜니코프 피아노 리사이틀",2022-07-09,2022-07-09,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190566_220506_093201.gif,서양음악(클래식),서울
PF190568,admin,"제19회 평창대관령음악제, 안드레아 리버크네히트 & 닥 옌센",2022-07-22,2022-07-22,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190568_220506_093410.gif,서양음악(클래식),서울
PF190569,admin,"제19회 평창대관령음악제, 브람스 클라리넷 오중주: 베토벤 대공",2022-07-12,2022-07-12,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190569_220506_093616.gif,서양음악(클래식),서울
PF190570,admin,"제19회 평창대관령음악제, 모딜리아니 콰르텟의 슈베르트",2022-07-03,2022-07-03,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190570_220506_093845.gif,서양음악(클래식),서울
PF190571,admin,"제19회 평창대관령음악제, 마트베이 데민 플루트 리사이틀",2022-07-23,2022-07-23,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190571_220506_094058.gif,서양음악(클래식),서울
PF190587,admin,RAPBEAT FESTIVAL,2022-09-03,2022-09-04,서울랜드,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190587_220506_101604.jpg,대중음악,서울
PF190592,admin,S2O KOREA Songkran Music Festival,2022-07-09,2022-07-10,서울랜드,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190592_220506_103028.gif,대중음악,서울
PF190598,admin,제30회 대전현대음악제,2022-05-17,2022-05-18,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190598_220506_104030.gif,서양음악(클래식),서울
PF190603,admin,"제19회 부산국제연극제, 개막작: 에쿠우스",2022-06-10,2022-06-11,(재)영화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190603_220506_104909.gif,연극,서울
PF190617,admin,PARADISE ART LAB FESTIVAL,2022-05-20,2022-05-29,파라다이스시티,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190617_220506_110953.jpg,대중음악,서울
PF190641,admin,"제19회 평창대관령음악제, 평창페스티벌오케스트라 Ⅰ: 모차르트 협주곡의 밤",2022-07-15,2022-07-15,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190641_220506_125522.gif,서양음악(클래식),서울
PF190644,admin,"제19회 평창대관령음악제, 평창페스티벌오케스트라 Ⅱ: 라흐마니노프 교향곡 2번",2022-07-16,2022-07-16,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190644_220506_125823.gif,서양음악(클래식),서울
PF190647,admin,"제19회 평창대관령음악제, 개막공연",2022-07-02,2022-07-02,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190647_220506_130104.gif,서양음악(클래식),서울
PF190648,admin,"제19회 평창대관령음악제, 폐막공연",2022-07-23,2022-07-23,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190648_220506_130347.gif,서양음악(클래식),서울
PF190661,admin,Festival SUM,2022-06-04,2022-06-05,예스24 라이브홀 (구. 악스코리아),http://www.kopis.or.kr/upload/pfmPoster/PF_PF190661_220506_134338.jpg,대중음악,서울
PF190663,admin,PEAK FESTIVAL,2022-05-28,2022-05-28,난지한강공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190663_220506_134746.gif,대중음악,서울
PF190664,admin,"제19회 평창대관령음악제, 시와 음악의 밤: 임선혜 & 알렉산더 멜니코프",2022-07-07,2022-07-07,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190664_220506_135227.gif,서양음악(클래식),서울
PF190666,admin,"제19회 평창대관령음악제, 시와 음악의 밤: 홍혜란, 최원휘 & 손열음",2022-07-08,2022-07-08,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190666_220506_135635.gif,서양음악(클래식),서울
PF190668,admin,"제19회 평창대관령음악제, 다이신 카시모토 & 알레시오 백스 듀오 리사이틀",2022-07-13,2022-07-13,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190668_220506_140536.gif,서양음악(클래식),서울
PF190669,admin,"제19회 평창대관령음악제, 평창 페스티벌 바로크 앙상블",2022-07-20,2022-07-20,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190669_220506_140614.gif,서양음악(클래식),서울
PF190670,admin,"제19회 평창대관령음악제, 드뷔시, 쇼스타코비치, 브리지, 쇼송",2022-07-06,2022-07-06,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190670_220506_140847.gif,서양음악(클래식),서울
PF190671,admin,"제19회 평창대관령음악제, 평창 페스티벌 스트링즈",2022-07-09,2022-07-09,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190671_220506_141115.gif,서양음악(클래식),서울
PF190672,admin,"제19회 평창대관령음악제, 레오나드 엘셴브로이히 & 손열음 듀오 리사이틀",2022-07-10,2022-07-10,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190672_220506_141146.gif,서양음악(클래식),서울
PF190673,admin,"제19회 평창대관령음악제, 마르셀 프루스트 메모리얼",2022-07-21,2022-07-21,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190673_220506_141553.gif,서양음악(클래식),서울
PF190683,admin,인천시립교향악단 가족음악회: 축제와 춤 Festival & Dance,2022-06-04,2022-06-04,인천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190683_220509_094930.jpg,서양음악(클래식),서울
PF190731,admin,"PAPA페스티벌, 싸운드서커스: 유상통프로젝트",2022-05-14,2022-05-14,문산행복센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190731_220509_111532.jpg,뮤지컬,서울
PF190774,admin,B.N.F Festival,2022-06-04,2022-06-05,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190774_220510_100918.jpg,대중음악,서울
PF190810,admin,"MODAFE, Spark Place #1",2022-05-26,2022-05-26,강동아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190810_220510_112329.gif,무용,서울
PF190813,admin,"MODAFE, Spark Place #2",2022-05-27,2022-05-27,강동아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190813_220510_112859.gif,무용,서울
PF190814,admin,상상실현 페스티벌 [춘천],2022-06-11,2022-06-11,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF190814_220510_112900.jpg,대중음악,서울
PF190815,admin,"MODAFE, Spark Place #3",2022-05-28,2022-05-28,강동아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190815_220510_113439.gif,무용,서울
PF190818,admin,"MODAFEXSpring Festival, Choice of the Project #2",2022-05-26,2022-05-26,성남아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190818_220510_114141.gif,무용,서울
PF190865,admin,"제12회 대한민국발레축제, M발레단: 안중근, 천국에서의 춤",2022-06-09,2022-06-10,예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190865_220511_094500.gif,무용,서울
PF190871,admin,"발레축제, 김주원의 Reverence 레베랑스",2022-06-09,2022-06-12,예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190871_220511_095319.gif,무용,서울
PF190880,admin,제19회 한국을 빛내는 해외무용스타 스페셜 갈라,2022-06-14,2022-06-15,예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190880_220511_100845.gif,무용,서울
PF190919,admin,파라다이스 아트랩 페스티벌,2022-05-20,2022-05-29,파라다이스시티,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190919_220511_113408.jpg,대중음악,서울
PF190938,admin,"제51회 목멱예술제, 우리춤",2022-06-04,2022-06-04,국립국악원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190938_220512_094933.PNG,무용,서울
PF190939,admin,"제51회 목멱예술제, 우리가락",2022-06-02,2022-06-03,국립국악원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190939_220512_095152.PNG,한국음악(국악),서울
PF190942,admin,"제40회 대한민국연극제, 경기도대회: 적과 백",2022-05-12,2022-05-12,고양어울림누리,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190942_220512_095922.jpg,연극,서울
PF190945,admin,제1회 독 페스티벌,2022-05-31,2022-06-05,여행자극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190945_220512_101143.gif,연극,서울
PF190947,admin,"제8회 무죽페스티벌, 누가 디케의 눈을 가렸나",2022-05-25,2022-06-05,극장 동국,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190947_220512_101432.gif,연극,서울
PF190975,admin,인천펜타포트락페스티벌,2022-08-05,2022-08-07,송도달빛축제공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF190975_220512_111937.gif,대중음악,서울
PF191000,admin,"제12회 대한민국발레축제, 이루다블랙토 & 프로젝트클라우드나인",2022-06-25,2022-06-26,예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191000_220513_093229.jpg,무용,서울
PF191002,admin,"제12회 대한민국발레축제, 박기현발레단 & 아함아트프로젝트",2022-06-21,2022-06-22,예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191002_220513_093709.jpg,무용,서울
PF191040,admin,"제12회 대한민국발레축제, 예술의전당 X 대한민국발레축제: 로미오와 줄리엣",2022-06-23,2022-06-24,예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191040_220513_125342.gif,무용,서울
PF191043,admin,"제12회 대한민국발레축제, 김용걸발레씨어터 & 유장일발레단",2022-06-16,2022-06-17,예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191043_220513_130050.gif,무용,서울
PF191060,admin,"통영국제음악제, 몬트리올 심포니 오케스트라 with 힐러리한",2022-07-08,2022-07-08,통영국제음악당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191060_220513_140552.gif,서양음악(클래식),서울
PF191087,admin,제2회 서울락스퍼국제영화제 개막식,2022-05-24,2022-05-24,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191087_220516_105002.jpg,대중음악,서울
PF191106,admin,"PAPA페스티벌, BLOSSOM",2022-05-21,2022-05-21,파주운정행복센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191106_220516_113139.jpg,대중음악,서울
PF191129,admin,제34회 춘천마임축제 극장공연,2022-05-22,2022-05-26,축제극장 몸짓,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191129_220516_132758.png,연극,서울
PF191148,admin,"소극장 공유 페스티벌, 곰스크로 가는 기차",2022-05-25,2022-06-05,소극장공유(구. 키작은소나무극장),http://www.kopis.or.kr/upload/pfmPoster/PF_PF191148_220516_143828.jpg,연극,서울
PF191150,admin,거창지역예술인과 함께하는 재개관 기념 페스티벌,2022-05-19,2022-05-20,거창문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191150_220516_144232.png,서양음악(클래식),서울
PF191156,admin,"제19회 부산국제연극제, 폐막작: 귀여운 여인",2022-06-18,2022-06-19,(재)영화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191156_220517_092622.gif,연극,서울
PF191157,admin,"제19회 부산국제연극제, 파 한 단, 두부 한 모",2022-06-11,2022-06-12,하늘바람소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191157_220517_092958.jpg,연극,서울
PF191196,admin,"제19회 부산국제연극제, 복녀씨 이야기",2022-06-15,2022-06-16,소극장 6번출구,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191196_220517_112330.jpg,연극,서울
PF191203,admin,"제19회 부산국제연극제, 축하케이크",2022-06-12,2022-06-13,공간소극장 [수영구],http://www.kopis.or.kr/upload/pfmPoster/PF_PF191203_220517_113438.jpg,연극,서울
PF191208,admin,"제19회 부산국제연극제, 가을 반딧불이",2022-06-14,2022-06-15,열린아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191208_220517_114346.jpg,연극,서울
PF191209,admin,"제19회 부산국제연극제, 룸메이트",2022-06-17,2022-06-18,레몬트리소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191209_220517_114720.jpg,연극,서울
PF191210,admin,"제19회 부산국제연극제, 막차 타고 노을 보다",2022-06-12,2022-06-13,해운대문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191210_220517_115042.jpg,연극,서울
PF191214,admin,"제16회 DIMF, 산들",2022-06-24,2022-06-26,대덕문화전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191214_220518_094044.gif,뮤지컬,서울
PF191215,admin,"제16회 DIMF, 인비저블",2022-06-24,2022-06-26,어울아트센터(구. 대구북구문예회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF191215_220518_094323.gif,뮤지컬,서울
PF191216,admin,"제16회 DIMF, 봄을 그리다",2022-07-01,2022-07-03,대덕문화전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191216_220518_094620.jpg,뮤지컬,서울
PF191217,admin,"제16회 DIMF, 메리 애닝",2022-07-09,2022-07-10,대덕문화전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191217_220518_094921.gif,뮤지컬,서울
PF191218,admin,"제16회 DIMF, BRAHMS",2022-07-02,2022-07-03,어울아트센터(구. 대구북구문예회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF191218_220518_095315.gif,뮤지컬,강원
PF191294,admin,MONG TOUR FESTIVAL: 물멍 음멍 불멍 힐링 콘서트,2022-06-09,2022-06-30,자라섬,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191294_220518_135134.jpg,대중음악,강원
PF191369,admin,"별별페스티벌, 단테: 지옥 편",2022-06-05,2022-06-05,별별극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191369_220519_133647.png,복합,강원
PF191373,admin,METABUMZ HIPHOP FESTIVAL,2022-06-01,2022-06-01,예스24 라이브홀 (구. 악스코리아),http://www.kopis.or.kr/upload/pfmPoster/PF_PF191373_220519_134852.jpg,대중음악,강원
PF191381,admin,"제16회 DIMF, 화랑의 혼, 대왕문무",2022-07-01,2022-07-02,대구학생문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191381_220520_095213.gif,뮤지컬,강원
PF191384,admin,"제16회 DIMF, 월곡",2022-06-23,2022-06-25,달서아트센터 (구. 웃는얼굴아트센터),http://www.kopis.or.kr/upload/pfmPoster/PF_PF191384_220520_095619.gif,뮤지컬,강원
PF191385,admin,"제16회 DIMF, 스페셜5",2022-06-24,2022-06-26,대구학생문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191385_220520_095922.gif,뮤지컬,강원
PF191386,admin,"제16회 DIMF, 영국: The Choir of Man",2022-07-02,2022-07-09,대구오페라하우스,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191386_220520_100251.gif,뮤지컬,강원
PF191387,admin,"제16회 DIMF, 쇼맨: 어느 독재자의 네 번째 대역배우",2022-07-08,2022-07-10,아양아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191387_220520_100643.gif,뮤지컬,강원
PF191389,admin,"제16회 DIMF, 말리의 어제보다 특별한 오늘",2022-06-25,2022-06-26,문화예술전용극장CT,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191389_220520_100908.gif,뮤지컬,강원
PF191390,admin,"제16회 DIMF, 코스모플로라",2022-07-07,2022-07-07,어울아트센터(구. 대구북구문예회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF191390_220520_101144.gif,뮤지컬,강원
PF191399,admin,"여우락페스티벌, 천지윤 X 상흠: 비몽사몽(Lucid dream)",2022-07-12,2022-07-12,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191399_220520_102807.jpg,한국음악(국악),강원
PF191401,admin,"여우락페스티벌, 차승민 X 장진아: Base Is Nice",2022-07-19,2022-07-19,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191401_220520_103037.jpg,복합,강원
PF191402,admin,"여우락페스티벌, 지혜리 오케스트라: 너나:음양",2022-07-20,2022-07-21,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191402_220520_103226.jpg,복합,강원
PF191409,admin,"여우락페스티벌, 임용주: 울릴 굉(轟)",2022-07-08,2022-07-08,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191409_220520_104414.jpg,한국음악(국악),강원
PF191417,admin,"여우락 페스티벌, 네 개의 점(點)",2022-07-06,2022-07-06,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191417_220520_110239.jpg,한국음악(국악),강원
PF191426,admin,"여우락 페스티벌, 무토 GROUND",2022-07-01,2022-07-02,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191426_220520_113719.jpg,한국음악(국악),강원
PF191435,admin,"여우락페스티벌, PAKK X EERU(JAMBINAI): 고요한 씻김",2022-07-15,2022-07-15,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191435_220520_122739.jpg,대중음악,강원
PF191441,admin,"여우락 페스티벌, 박다울 거문고 패러독스: 거문고는 타악기가 아니다",2022-07-02,2022-07-03,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191441_220520_123709.jpg,한국음악(국악),강원
PF191442,admin,"여우락 페스티벌, 밤 새 Baum Sae Communication",2022-07-14,2022-07-14,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191442_220520_124340.jpg,복합,강원
PF191445,admin,"여우락 페스티벌, 서도밴드 조선팝 지도",2022-07-09,2022-07-10,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191445_220520_125851.jpg,한국음악(국악),강원
PF191455,admin,"제16회 DIMF, 슬로바키아: 투란도트",2022-06-24,2022-06-28,대구오페라하우스,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191455_220520_135546.gif,뮤지컬,강원
PF191456,admin,"여우락페스티벌, 여우락 Extension",2022-07-22,2022-07-23,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191456_220520_142519.jpg,대중음악,강원
PF191485,admin,제4회 해동머리 단막극제,2022-06-01,2022-06-12,연극실험실 혜화동1번지,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191485_220523_104132.gif,연극,강원
PF191486,admin,제18회 부산국제무용제 개막식 및 개막공연,2022-06-03,2022-06-03,(재)영화의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191486_220523_104418.png,무용,강원
PF191491,admin,"어쩌다 발견한 행운같은 페스티벌, 스페셜 IN 울산: 장사익 x 고영열",2022-06-25,2022-06-25,울산문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191491_220523_105314.gif,한국음악(국악),강원
PF191511,admin,"제9회 대한민국 신진연출가전, 광염소나타",2022-06-12,2022-06-12,삼일로창고극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191511_220523_123740.gif,연극,강원
PF191532,admin,노들 노을 페스타(NODEUL NOEUL FESTA),2022-06-09,2022-06-11,노들섬,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191532_220523_135242.gif,대중음악,강원
PF191550,admin,"제9회 대한민국 신진연출가전, 레이디 벽지 part.2",2022-06-17,2022-06-17,삼일로창고극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191550_220523_142917.gif,연극,강원
PF191551,admin,"MODAFE , Center Stage of Seoul #2: 이스라엘 Focus",2022-06-12,2022-06-12,아르코예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191551_220523_143103.jpg,무용,강원
PF191566,admin,"MODAFE X Spring Festival 공동 Project, Choice of the Project #1",2022-06-17,2022-06-18,대학로예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191566_220523_150051.jpg,무용,강원
PF191567,admin,"MODAFE, 해외초청작",2022-06-03,2022-06-04,아르코예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191567_220523_150233.jpg,무용,강원
PF191568,admin,"한국지역난방공사와 함께하는 경기클래식페스티벌, New Beginning (10.10)",2022-10-10,2022-10-10,경기아트센터(구. 경기도문화의전당),http://www.kopis.or.kr/upload/pfmPoster/PF_PF191568_220523_150538.gif,서양음악(클래식),강원
PF191570,admin,"한국지역난방공사와 함께하는 경기클래식페스티벌, Opening Fanfare (10.11)",2022-10-11,2022-10-11,경기아트센터(구. 경기도문화의전당),http://www.kopis.or.kr/upload/pfmPoster/PF_PF191570_220523_150843.gif,서양음악(클래식),강원
PF191571,admin,"한국지역난방공사와 함께하는 경기클래식페스티벌, 1, 2, 3, 4 (10.12)",2022-10-12,2022-10-12,경기아트센터(구. 경기도문화의전당),http://www.kopis.or.kr/upload/pfmPoster/PF_PF191571_220523_151101.gif,서양음악(클래식),강원
PF191572,admin,"한국지역난방공사와 함께하는 경기클래식페스티벌, Fancy meeting Kodaly and Brahms? (10.13)",2022-10-13,2022-10-13,경기아트센터(구. 경기도문화의전당),http://www.kopis.or.kr/upload/pfmPoster/PF_PF191572_220523_151355.gif,서양음악(클래식),강원
PF191574,admin,"한국지역난방공사와 함께하는 경기클래식페스티벌, All about Cesar Frank (10.14)",2022-10-14,2022-10-14,경기아트센터(구. 경기도문화의전당),http://www.kopis.or.kr/upload/pfmPoster/PF_PF191574_220523_151638.gif,서양음악(클래식),강원
PF191577,admin,"MODAFE, Center Stage of Seoul #1",2022-06-11,2022-06-11,아르코예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191577_220523_152721.jpg,무용,강원
PF191578,admin,"MODAFE, MODAFE Collection #1",2022-06-07,2022-06-07,아르코예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191578_220523_153231.jpg,무용,강원
PF191579,admin,"MODAFE, MODAFE Collection #2",2022-06-09,2022-06-09,아르코예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF191579_220523_154010.jpg,무용,강원
